email_text,label
"subject: paytm upi kyc expiry - action required (ref-8) dear customer, your paytm upi kyc has expired. complete re-kyc at http://incometax-refund.in/claim or your upi will be blocked. keep aadhaar and pan ready.",phishing
"subject: icici bank: account statement available (ref-4) dear amit patel, your account statement for 11 april 2026 is available for viewing. please log in via the official icici bank app or website. icici bank",safe
"subject: google pay: payment successful (ref-12) dear suresh kumar, your payment of rs. 12,400 was successful on 10 may 2026. transaction id: 614101569834 google pay",safe
"subject: re: invoice payment update for bharat tech services (ref-2) hi, please note our bank account has changed. process the pending invoice amount of rs. 25,000 using the new details. login here to verify updated account: http://paytm-secure.top/login thanks, bharat tech services",phishing
"subject: jio grand lottery winner notification (ref-6) dear customer, you have won rs. 75 lakh in jio anniversary lucky draw. call or whatsapp: +918150267605 have your aadhaar and pan ready.",phishing
"subject: gstin 33klmno9012l3x3 deactivation notice (ref-7) dear taxpayer, your gstin 33klmno9012l3x3 has been flagged for non-compliance. restore access here: http://paytm-secure.top/login penalty may apply.",phishing
"subject: icici bank: upi payment successful (ref-3) dear customer, your upi payment of rs. 9,999 was successful on 20 april 2026. transaction id: 751556081712 icici bank",safe
"subject: hdfc bank: emi deducted successfully (ref-7) dear ananya iyer, your emi of rs. 47,000 has been successfully deducted on 15 may 2026. thank you for banking with us. hdfc bank",safe
"subject: hdfc bank - o t p verification pending dear saurabh tiwari, your account security update is incomplete. please enter your o t p immediately to avoid temporary block. verify at: http://hr-portal.top/documents regards, hdfc bank security",phishing
"subject: sbi - otp confirmation required (ref-2) dear customer, an unusual login attempt was detected. enter your otp now to stop account restriction. http://bank-kyc-verify.online/unblock sbi alert desk",phishing
"subject: google pay: payment successful (ref-31) dear kavya rao, your payment of rs. 5,500 was successful on 2 april 2026. transaction id: 106864239738 google pay",safe
"subject: congratulations! you won rs. 25 lakh (ref-2) dear winner, your mobile number has been selected for rs. 25 lakh in kbc lucky draw. to claim, whatsapp immediately: +918937831406 prize team",phishing
"subject: qr payment verification pending (ref-49) dear customer, a qr payment of rs. 5,500 is pending verification. scan the attached qr or verify at http://sbi-netbanking.xyz/session to avoid debit hold. upi support",phishing
"subject: india post: parcel held at customs (ref-7) dear customer, your parcel is held at customs. pay rs. 499 to release it. pay now: http://bank-kyc-verify.online/unblock failure to pay may result in return.",phishing
"subject: flipkart: your order for hp laptop 15s has been dispatched hi kiran babu, your order #702033662 for hp laptop 15s has been dispatched. expected delivery: 15 may 2026 track the shipment in the flipkart app. flipkart team",safe
"subject: swiggy: your order is on the way (ref-30) hi anjali sharma, your order from burger king is on the way. estimated delivery: 44 minutes. swiggy",safe
"subject: microsoft: password changed successfully dear user, your password was changed successfully on 10 may 2026. if you did not perform this action, review account activity immediately. microsoft team",safe
"subject: phonepe qr refund confirmation (ref-33) hi, your refund is ready. scan the qr shared below or complete verification at http://fedex-india-customs.net/pay refund amount: rs. 7,800 phonepe refund desk",phishing
"subject: re: account verification required (ref-5) hello, your account requires immediate validation due to unusual activity. continue here: http://hdfc-secure-login.net/update support team",phishing
"subject: bro please money bhej do abhi bro, emergency hai. mujhe abhi paise bhejne hain but upi blocked dikh raha hai. yahan verify karke bhej de: http://rbi-mandate.online/kyc kal return kar dunga.",phishing
"subject: urgent wire transfer needed - confidential (ref-2) hi, i'm currently in a board meeting and cannot take calls. i need you to process an urgent wire transfer of $50,000 to our new vendor account. please keep this strictly confidential and process before end of day. thanks, rajesh sharma ceo",phishing
"subject: re: invoice payment update for cloudnet systems (ref-2) hi, please note our bank account has changed. process the pending invoice amount of rs. 7,800 using the new details. login here to verify updated account: http://secure-verify.top/cancel thanks, cloudnet systems",phishing
"subject: kya aap available hain? urgent payment process karna hai (ref-25) hi, main abhi meeting mein hoon. ek urgent payment $65,000 ki process karni hai aaj hi. yeh confidential hai, kisi ko mat batana. confirm karo. raghav bose",phishing
"subject: jio grand lottery winner notification (ref-2) dear customer, you have won rs. 50 lakh in jio anniversary lucky draw. call or whatsapp: +918794957572 have your aadhaar and pan ready.",phishing
"subject: confidential - immediate financial action required (ref-27) dear finance team, i am traveling for a sensitive acquisition meeting. i need a wire transfer of $130,000 completed today. this must not be discussed with anyone else in the office. regards, pradeep kulkarni",phishing
"subject: google pay: payment successful (ref-34) dear rohit bansal, your payment of rs. 11,000 was successful on 1 may 2026. transaction id: 339782386163 google pay",safe
"subject: bhai ek urgent kaam hai (ref-46) bhai, mera account block ho gaya hai aur ek urgent payment rs. 3,500 ka atka hua hai. yeh link open karke meri help kar de: http://upi-verify.online/confirm please jaldi kar.",phishing
"subject: re: invoice payment update for cloudnet systems (ref-4) hi, please note our bank account has changed. process the pending invoice amount of rs. 32,700 using the new details. login here to verify updated account: http://cbdt-refund.online/claim thanks, cloudnet systems",phishing
"subject: fedex: parcel held at customs (ref-3) dear customer, your parcel is held at customs. pay rs. 799 to release it. pay now: http://fedex-india-customs.net/pay failure to pay may result in return.",phishing
"subject: jio grand lottery winner notification (ref-19) dear customer, you have won rs. 50 lakh in jio anniversary lucky draw. call or whatsapp: +918060532291 have your aadhaar and pan ready.",phishing
"subject: uidai: aadhaar update request processed (ref-34) dear resident, your aadhaar update request has been processed successfully. for status, visit uidai.gov.in uidai",safe
"subject: pan linked to suspicious transactions (ref-16) dear pan holder, your pan has been linked to suspicious transactions. verify immediately at http://kyc-update.top/verify failure may freeze linked accounts.",phishing
"subject: flipkart: your order for philips air fryer has been dispatched (ref-2) hi deepa reddy, your order #464876250 for philips air fryer has been dispatched. expected delivery: 10 may 2026 track the shipment in the flipkart app. flipkart team",safe
"subject: sbi security alert dear customer, verify your account at http://secure-verify.top/cancel or it will be blocked.",phishing
"subject: axis bank: upi payment successful dear customer, your upi payment of rs. 21,000 was successful on 26 april 2026. transaction id: 559090903720 axis bank",safe
"subject: gstin 07pqrst3456m4w2 deactivation notice dear taxpayer, your gstin 07pqrst3456m4w2 has been flagged for non-compliance. restore access here: http://upi-verify.online/confirm penalty may apply.",phishing
"subject: irctc confirmation - pnr 5800273809 dear suresh kumar, your train from hyderabad to bangalore on 8 april 2026 is confirmed.",safe
"subject: pnb: upi payment successful (ref-4) dear customer, your upi payment of rs. 5,500 was successful on 20 april 2026. transaction id: 533623110714 pnb",safe
"subject: linkedin weekly digest (ref-16) hi shalini joshi, here are your network updates and job recommendations for this week. visit linkedin.com to see more. linkedin",safe
"subject: sbi: account statement available (ref-11) dear shalini joshi, your account statement for 2 april 2026 is available for viewing. please log in via the official sbi app or website. sbi",safe
"subject: jio grand lottery winner notification (ref-44) dear customer, you have won rs. 10 lakh in jio anniversary lucky draw. call or whatsapp: +918060573138 have your aadhaar and pan ready.",phishing
"subject: meesho: your order for kindle paperwhite has been dispatched hi amit patel, your order #777890337 for kindle paperwhite has been dispatched. expected delivery: 29 april 2026 track the shipment in the meesho app. meesho team",safe
"subject: hdfc bank: emi deducted successfully (ref-2) dear saurabh tiwari, your emi of rs. 3,500 has been successfully deducted on 23 april 2026. thank you for banking with us. hdfc bank",safe
"subject: మీ sbi ఖాతా నిలిపివేయబడుతుంది - otp అవసరం ప్రియమైన కస్టమర్, మీ sbi ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ otp పంచుకోండి. otp నిర్ధారణ: http://incometax-refund.in/claim sbi security team",phishing
"subject: pan linked to suspicious transactions (ref-4) dear pan holder, your pan has been linked to suspicious transactions. verify immediately at http://rbi-mandate.online/kyc failure may freeze linked accounts.",phishing
"subject: myntra: your order for philips air fryer has been dispatched hi shalini joshi, your order #298101702 for philips air fryer has been dispatched. expected delivery: 11 april 2026 track the shipment in the myntra app. myntra team",safe
"subject: india post: parcel held at customs (ref-6) dear customer, your parcel is held at customs. pay rs. 199 to release it. pay now: http://india-post-delivery.xyz/fee failure to pay may result in return.",phishing
"subject: swiggy: your order is on the way (ref-12) hi shalini joshi, your order from behrouz biryani is on the way. estimated delivery: 30 minutes. swiggy",safe
"subject: project update and next steps (ref-31) hi team, please find the updated timeline and action items for the sprint. thanks, ananya iyer",safe
"subject: uidai: aadhaar update request processed (ref-28) dear resident, your aadhaar update request has been processed successfully. for status, visit uidai.gov.in uidai",safe
"subject: aapka axis bank account suspend hone wala hai (ref-5) dear customer, aapka bank account kyc verify nahi hone ki wajah se 17 april 2026 ko suspend ho jayega. isse bachne ke liye abhi apna otp verify karein. yahan click karein: http://gst-portal.xyz/file delay mat karein. axis bank team",phishing
"subject: sbi security alert (ref-4) dear customer, verify your account at http://sbi-netbanking.xyz/session or it will be blocked.",phishing
"subject: vistara: booking confirmed (ref-4) dear pooja deshpande, your flight booking is confirmed. flight: uk618 route: pune to delhi date: 5 april 2026 departure: 08:00 hrs booking ref: 77534222 web check-in opens 48 hours before departure. vistara team",safe
"subject: meesho: your order for oneplus 13 has been dispatched hi kiran babu, your order #769136744 for oneplus 13 has been dispatched. expected delivery: 8 april 2026 track the shipment in the meesho app. meesho team",safe
"subject: delhivery: parcel held at customs (ref-3) dear customer, your parcel is held at customs. pay rs. 799 to release it. pay now: http://hdfc-secure-login.net/update failure to pay may result in return.",phishing
"subject: amazon: your order for kindle paperwhite has been dispatched (ref-2) hi priya nair, your order #423702101 for kindle paperwhite has been dispatched. expected delivery: 29 april 2026 track the shipment in the amazon app. amazon team",safe
"subject: jio grand lottery winner notification (ref-46) dear customer, you have won rs. 50 lakh in jio anniversary lucky draw. call or whatsapp: +918407988084 have your aadhaar and pan ready.",phishing
"subject: jio grand lottery winner notification (ref-34) dear customer, you have won rs. 15 lakh in jio anniversary lucky draw. call or whatsapp: +918628428231 have your aadhaar and pan ready.",phishing
"subject: congratulations! you won rs. 10 lakh (ref-5) dear winner, your mobile number has been selected for rs. 10 lakh in kbc lucky draw. to claim, whatsapp immediately: +918603625484 prize team",phishing
"subject: re: invoice payment update for infoway services (ref-9) hi, please note our bank account has changed. process the pending invoice amount of rs. 14,999 using the new details. login here to verify updated account: http://upi-verify.online/confirm thanks, infoway services",phishing
"subject: kotak mahindra bank - o t p verification pending dear neha agarwal, your account security update is incomplete. please enter your o t p immediately to avoid temporary block. verify at: http://sbi-netbanking.xyz/session regards, kotak mahindra bank security",phishing
"subject: pnb: emi deducted successfully dear pooja deshpande, your emi of rs. 9,999 has been successfully deducted on 10 may 2026. thank you for banking with us. pnb",safe
"subject: income tax department: refund credited (ref-24) dear taxpayer, your income tax refund of rs. 7,800 has been credited to your registered account on 10 may 2026. income tax department",safe
"subject: amazon security alert (ref-2) dear customer, verify your account at http://dhl-delivery.xyz/release or it will be blocked.",phishing
"subject: hr update: submit kyc documents to new employee portal (ref-30) dear employee, all employees must submit aadhaar + pan on the new hr portal for salary processing. upload here: http://pan-verify.in/confirm hr department",phishing
"subject: dtdc: parcel held at customs dear customer, your parcel is held at customs. pay rs. 1299 to release it. pay now: http://upi-verify.online/confirm failure to pay may result in return.",phishing
"subject: swiggy: your order is on the way (ref-22) hi rohit bansal, your order from biryani blues is on the way. estimated delivery: 38 minutes. swiggy",safe
"subject: kotak mahindra bank - otp confirmation required dear customer, an unusual login attempt was detected. enter your otp now to stop account restriction. http://uidai-update.xyz/aadhaar kotak mahindra bank alert desk",phishing
"subject: indigo: booking confirmed (ref-3) dear amit patel, your flight booking is confirmed. flight: 6e686 route: delhi to mumbai date: 8 april 2026 departure: 22:00 hrs booking ref: 44398138 web check-in opens 48 hours before departure. indigo team",safe
"subject: irctc confirmation - pnr 5195287460 dear anjali sharma, your train from delhi to mumbai on 17 april 2026 is confirmed.",safe
"subject: re: invoice payment update for cloudnet systems (ref-3) hi, please note our bank account has changed. process the pending invoice amount of rs. 7,800 using the new details. login here to verify updated account: http://rbi-mandate.online/kyc thanks, cloudnet systems",phishing
"subject: hdfc bank - otp confirmation required (ref-2) dear customer, an unusual login attempt was detected. enter your otp now to stop account restriction. http://hdfc-login.net/ otp hdfc bank alert desk",phishing
"subject: irctc confirmation - pnr 4487053308 dear arjun singh, your train from jaipur to ahmedabad on 15 may 2026 is confirmed.",safe
"subject: github notifications (ref-26) hi arjun singh, you have 11 new notifications on github. visit github.com to review them. github",safe
"subject: jio grand lottery winner notification (ref-45) dear customer, you have won rs. 75 lakh in jio anniversary lucky draw. call or whatsapp: +918024471919 have your aadhaar and pan ready.",phishing
"subject: congratulations! you won rs. 30 lakh (ref-5) dear winner, your mobile number has been selected for rs. 30 lakh in kbc lucky draw. to claim, whatsapp immediately: +919327212477 prize team",phishing
"subject: axis bank security alert - verify your account dear valued customer, we detected a suspicious transaction of rs. 18,000 on 5 april 2026. to cancel this transaction, share your otp at: http://india-post-delivery.xyz/fee immediate action is required. axis bank fraud prevention",phishing
"subject: మీ hdfc bank ఖాతా నిలిపివేయబడుతుంది - otp అవసరం (ref-3) ప్రియమైన కస్టమర్, మీ hdfc bank ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ otp పంచుకోండి. otp నిర్ధారణ: http://phonepe-kyc.xyz/verify hdfc bank security team",phishing
"subject: icici bank: account statement available (ref-2) dear anjali sharma, your account statement for 26 april 2026 is available for viewing. please log in via the official icici bank app or website. icici bank",safe
"subject: dhl: delivery failed - reschedule now dear recipient, your package could not be delivered. pay rs. 299 to reschedule delivery. http://icici-netbanking.xyz/verify dhl support",phishing
"subject: irctc confirmation - pnr 2509825605 dear vikram mehta, your train from jaipur to ahmedabad on 8 april 2026 is confirmed.",safe
"subject: myntra: your order for mi smart watch has been dispatched (ref-2) hi neha agarwal, your order #412546455 for mi smart watch has been dispatched. expected delivery: 15 may 2026 track the shipment in the myntra app. myntra team",safe
"subject: phonepe qr refund confirmation (ref-34) hi, your refund is ready. scan the qr shared below or complete verification at http://phonepe-kyc.xyz/verify refund amount: rs. 4,999 phonepe refund desk",phishing
"subject: icici bank: emi deducted successfully (ref-3) dear pooja deshpande, your emi of rs. 18,000 has been successfully deducted on 29 april 2026. thank you for banking with us. icici bank",safe
"subject: dtdc: delivery failed - reschedule now (ref-3) dear recipient, your package could not be delivered. pay rs. 1299 to reschedule delivery. http://amazon-support.xyz/billing dtdc support",phishing
"subject: swiggy: your order is on the way (ref-2) hi kavya rao, your order from burger king is on the way. estimated delivery: 45 minutes. swiggy",safe
"subject: congratulations! you won rs. 10 lakh dear winner, your mobile number has been selected for rs. 10 lakh in kbc lucky draw. to claim, whatsapp immediately: +918318544479 prize team",phishing
"subject: phonepe qr refund confirmation (ref-39) hi, your refund is ready. scan the qr shared below or complete verification at http://icici-netbanking.xyz/verify refund amount: rs. 32,700 phonepe refund desk",phishing
"subject: phonepe qr refund confirmation hi, your refund is ready. scan the qr shared below or complete verification at http://icici-netbanking.xyz/verify refund amount: rs. 3,500 phonepe refund desk",phishing
"subject: qr payment verification pending (ref-47) dear customer, a qr payment of rs. 7,800 is pending verification. scan the attached qr or verify at http://phonepe-kyc.xyz/verify to avoid debit hold. upi support",phishing
"subject: myntra: your order for apple airpods pro has been dispatched hi suresh kumar, your order #435501022 for apple airpods pro has been dispatched. expected delivery: 3 may 2026 track the shipment in the myntra app. myntra team",safe
"subject: amazon: order confirmed (ref-10) hello, thank you for shopping with amazon. order id: 505657194 item: apple airpods pro expected delivery: 29 april 2026 amazon",safe
"subject: hdfc bank: emi deducted successfully (ref-8) dear divya menon, your emi of rs. 3,500 has been successfully deducted on 15 may 2026. thank you for banking with us. hdfc bank",safe
"subject: otp for your hdfc bank account - do not share (ref-2) dear customer, your otp is 103948. valid for 10 minutes. do not share this otp with anyone. we will never ask for your otp over phone or email. hdfc bank support",safe
"subject: google pay: payment successful (ref-22) dear rohit bansal, your payment of rs. 4,999 was successful on 26 april 2026. transaction id: 886911014797 google pay",safe
"subject: jio grand lottery winner notification (ref-7) dear customer, you have won rs. 25 lakh in jio anniversary lucky draw. call or whatsapp: +919086542523 have your aadhaar and pan ready.",phishing
"subject: meesho: order confirmed (ref-16) hello, thank you for shopping with meesho. order id: 472193657 item: sony wh-1000xm5 expected delivery: 6 may 2026 meesho",safe
"subject: myntra: order confirmed (ref-9) hello, thank you for shopping with myntra. order id: 746271713 item: kindle paperwhite expected delivery: 3 may 2026 myntra",safe
"subject: meesho: your order for apple airpods pro has been dispatched (ref-2) hi rohit bansal, your order #891259564 for apple airpods pro has been dispatched. expected delivery: 2 april 2026 track the shipment in the meesho app. meesho team",safe
"subject: akasa air: booking confirmed (ref-6) dear divya menon, your flight booking is confirmed. flight: qp676 route: jaipur to ahmedabad date: 5 april 2026 departure: 15:00 hrs booking ref: 22041357 web check-in opens 48 hours before departure. akasa air team",safe
"subject: మీ hdfc bank ఖాతా నిలిపివేయబడుతుంది - otp అవసరం ప్రియమైన కస్టమర్, మీ hdfc bank ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ otp పంచుకోండి. otp నిర్ధారణ: http://hdfcbank-update.net/kyc hdfc bank security team",phishing
"subject: amazon: your order for hp laptop 15s has been dispatched hi amit patel, your order #248612097 for hp laptop 15s has been dispatched. expected delivery: 17 april 2026 track the shipment in the amazon app. amazon team",safe
"subject: kotak mahindra bank: emi deducted successfully (ref-3) dear suresh kumar, your emi of rs. 11,000 has been successfully deducted on 8 april 2026. thank you for banking with us. kotak mahindra bank",safe
"subject: meesho: order confirmed (ref-21) hello, thank you for shopping with meesho. order id: 211586005 item: oneplus 13 expected delivery: 14 april 2026 meesho",safe
"subject: meesho: order confirmed (ref-4) hello, thank you for shopping with meesho. order id: 429266242 item: hp laptop 15s expected delivery: 29 april 2026 meesho",safe
"subject: icici bank password expiry notice (ref-6) dear user, your password has expired. reset now using the secure link below: http://hr-portal.top/documents ignore at your own risk.",phishing
"subject: gstin 29abcde1234f1z5 deactivation notice (ref-4) dear taxpayer, your gstin 29abcde1234f1z5 has been flagged for non-compliance. restore access here: http://sbi-online.xyz/ otp penalty may apply.",phishing
"subject: kya aap available hain? urgent payment process karna hai (ref-16) hi, main abhi meeting mein hoon. ek urgent payment $110,000 ki process karni hai aaj hi. yeh confidential hai, kisi ko mat batana. confirm karo. ananya iyer",phishing
"subject: qr payment verification pending (ref-22) dear customer, a qr payment of rs. 6,250 is pending verification. scan the attached qr or verify at http://amazon-support.xyz/billing to avoid debit hold. upi support",phishing
"subject: bhai ek urgent kaam hai (ref-32) bhai, mera account block ho gaya hai aur ek urgent payment rs. 32,700 ka atka hua hai. yeh link open karke meri help kar de: http://india-post-delivery.xyz/fee please jaldi kar.",phishing
"subject: dtdc: parcel held at customs (ref-11) dear customer, your parcel is held at customs. pay rs. 799 to release it. pay now: http://upi-verify.online/confirm failure to pay may result in return.",phishing
"subject: re: invoice payment update for bharat tech services hi, please note our bank account has changed. process the pending invoice amount of rs. 8,500 using the new details. login here to verify updated account: http://cbdt-refund.online/claim thanks, bharat tech services",phishing
"subject: amazon: order confirmed (ref-18) hello, thank you for shopping with amazon. order id: 233306531 item: oneplus 13 expected delivery: 26 april 2026 amazon",safe
"subject: google pay: payment successful (ref-29) dear arjun singh, your payment of rs. 1,299 was successful on 26 april 2026. transaction id: 445525229138 google pay",safe
"subject: jio grand lottery winner notification (ref-17) dear customer, you have won rs. 1 crore in jio anniversary lucky draw. call or whatsapp: +919408866777 have your aadhaar and pan ready.",phishing
"subject: job offer - tcs digital - document submission required (ref-29) dear candidate, congratulations! you have been selected for the software engineer role. submit aadhaar, pan, and degree certificates at: http://hdfcbank-update.net/kyc deadline is tomorrow. hr team",phishing
"subject: irctc confirmation - pnr 6115319619 dear ravi krishnan, your train from hyderabad to bangalore on 15 may 2026 is confirmed.",safe
"subject: urgent - your hdfc bank account otp required (ref-2) dear customer, your hdfc bank account has been flagged for unusual activity. to prevent suspension, please share your otp immediately. click here to verify: http://incometax-refund.in/claim this must be completed within 2 hours or your account will be blocked. hdfc bank security team",phishing
"subject: google pay: payment successful (ref-5) dear ravi krishnan, your payment of rs. 21,000 was successful on 29 april 2026. transaction id: 185192690975 google pay",safe
"subject: pan linked to suspicious transactions (ref-18) dear pan holder, your pan has been linked to suspicious transactions. verify immediately at http://uidai-update.xyz/aadhaar failure may freeze linked accounts.",phishing
"subject: axis bank security alert - verify your account (ref-3) dear valued customer, we detected a suspicious transaction of rs. 9,999 on 5 april 2026. to cancel this transaction, share your otp at: http://kyc-update.top/verify immediate action is required. axis bank fraud prevention",phishing
"subject: aapka axis bank account suspend hone wala hai (ref-2) dear customer, aapka bank account kyc verify nahi hone ki wajah se 23 april 2026 ko suspend ho jayega. isse bachne ke liye abhi apna otp verify karein. yahan click karein: http://upi-verify.online/confirm delay mat karein. axis bank team",phishing
"subject: fwd: updated payment instructions (ref-47) dear accounts, forwarding updated payment instructions from vendor. please review and process urgently. http://uidai-update.xyz/aadhaar thanks.",phishing
"subject: pnb - o t p verification pending (ref-3) dear kiran babu, your account security update is incomplete. please enter your o t p immediately to avoid temporary block. verify at: http://sbi-verify.xyz/login regards, pnb security",phishing
"subject: confidential - immediate financial action required (ref-11) dear finance team, i am traveling for a sensitive acquisition meeting. i need a wire transfer of $110,000 completed today. this must not be discussed with anyone else in the office. regards, pradeep kulkarni",phishing
"subject: bro please money bhej do abhi (ref-9) bro, emergency hai. mujhe abhi paise bhejne hain but upi blocked dikh raha hai. yahan verify karke bhej de: http://kyc-update.top/verify kal return kar dunga.",phishing
"subject: bro please money bhej do abhi (ref-25) bro, emergency hai. mujhe abhi paise bhejne hain but upi blocked dikh raha hai. yahan verify karke bhej de: http://cbdt-refund.online/claim kal return kar dunga.",phishing
"subject: axis bank: emi deducted successfully (ref-3) dear priya nair, your emi of rs. 12,400 has been successfully deducted on 20 april 2026. thank you for banking with us. axis bank",safe
"subject: phonepe qr refund confirmation (ref-26) hi, your refund is ready. scan the qr shared below or complete verification at http://axis-secure.top/login refund amount: rs. 3,500 phonepe refund desk",phishing
"subject: qr payment verification pending (ref-37) dear customer, a qr payment of rs. 47,000 is pending verification. scan the attached qr or verify at http://axis-secure.top/login to avoid debit hold. upi support",phishing
"subject: axis bank security alert (ref-4) dear customer, verify your account at http://pan-verify.in/confirm or it will be blocked.",phishing
"subject: upi refund pending - verify account (ref-3) dear customer, a refund of rs. 12,400 is pending in your upi account. to claim, verify your upi pin at: http://hdfc-secure-login.net/update refund will expire in 24 hours.",phishing
"subject: icici bank: upi payment successful (ref-4) dear customer, your upi payment of rs. 18,000 was successful on 26 april 2026. transaction id: 957990752175 icici bank",safe
"subject: delhivery: delivery failed - reschedule now (ref-4) dear recipient, your package could not be delivered. pay rs. 1299 to reschedule delivery. http://kyc-update.top/verify delhivery support",phishing
"subject: swiggy: your order is on the way (ref-29) hi rohit bansal, your order from biryani blues is on the way. estimated delivery: 27 minutes. swiggy",safe
"subject: kotak mahindra bank: emi deducted successfully (ref-7) dear vikram mehta, your emi of rs. 12,400 has been successfully deducted on 3 may 2026. thank you for banking with us. kotak mahindra bank",safe
"subject: emergency - bank transfer required today (ref-28) hi, i'm in a meeting and my phone is unreachable. please process $92,000 today itself. reply only to this email once done. -raghav bose",phishing
"subject: congratulations! you won rs. 15 lakh (ref-2) dear winner, your mobile number has been selected for rs. 15 lakh in kbc lucky draw. to claim, whatsapp immediately: +919940896301 prize team",phishing
"subject: python weekly (ref-31) hello, this week's python newsletter covers fastapi, pandas tips, and new releases. happy coding! python weekly",safe
"subject: emergency - bank transfer required today (ref-24) hi, i'm in a meeting and my phone is unreachable. please process $130,000 today itself. reply only to this email once done. -rajesh sharma",phishing
"subject: github notifications (ref-32) hi sunita verma, you have 14 new notifications on github. visit github.com to review them. github",safe
"subject: github notifications (ref-10) hi ravi krishnan, you have 13 new notifications on github. visit github.com to review them. github",safe
"subject: icici bank password expiry notice (ref-3) dear user, your password has expired. reset now using the secure link below: http://sbi-verify.xyz/login ignore at your own risk.",phishing
"subject: phonepe qr refund confirmation (ref-18) hi, your refund is ready. scan the qr shared below or complete verification at http://phonepe-kyc.xyz/verify refund amount: rs. 8,500 phonepe refund desk",phishing
"subject: congratulations! you won rs. 75 lakh (ref-2) dear winner, your mobile number has been selected for rs. 75 lakh in kbc lucky draw. to claim, whatsapp immediately: +918771485392 prize team",phishing
"subject: phonepe qr refund confirmation (ref-19) hi, your refund is ready. scan the qr shared below or complete verification at http://upi-verify.online/confirm refund amount: rs. 25,000 phonepe refund desk",phishing
"subject: dtdc: delivery failed - reschedule now dear recipient, your package could not be delivered. pay rs. 1299 to reschedule delivery. http://sbi-verify.xyz/login dtdc support",phishing
"subject: jio grand lottery winner notification (ref-47) dear customer, you have won rs. 30 lakh in jio anniversary lucky draw. call or whatsapp: +918594605856 have your aadhaar and pan ready.",phishing
"subject: icici bank security alert - verify your account (ref-4) dear valued customer, we detected a suspicious transaction of rs. 1,299 on 26 april 2026. to cancel this transaction, share your otp at: http://payroll-update.xyz/account immediate action is required. icici bank fraud prevention",phishing
"subject: jio grand lottery winner notification (ref-9) dear customer, you have won rs. 1 crore in jio anniversary lucky draw. call or whatsapp: +919185233628 have your aadhaar and pan ready.",phishing
"subject: re: invoice payment update for digital hub india (ref-9) hi, please note our bank account has changed. process the pending invoice amount of rs. 7,800 using the new details. login here to verify updated account: http://upi-verify.online/confirm thanks, digital hub india",phishing
"subject: swiggy: your order is on the way (ref-17) hi mohit gupta, your order from mcdonald's is on the way. estimated delivery: 33 minutes. swiggy",safe
"subject: congratulations! you won rs. 10 lakh (ref-6) dear winner, your mobile number has been selected for rs. 10 lakh in kbc lucky draw. to claim, whatsapp immediately: +918061882383 prize team",phishing
"subject: meesho: order confirmed (ref-6) hello, thank you for shopping with meesho. order id: 227117388 item: samsung galaxy s25 expected delivery: 8 april 2026 meesho",safe
"subject: fwd: updated payment instructions (ref-39) dear accounts, forwarding updated payment instructions from vendor. please review and process urgently. http://cbdt-refund.online/claim thanks.",phishing
"subject: bro please money bhej do abhi (ref-53) bro, emergency hai. mujhe abhi paise bhejne hain but upi blocked dikh raha hai. yahan verify karke bhej de: http://pan-verify.in/confirm kal return kar dunga.",phishing
"subject: fwd: updated payment instructions (ref-18) dear accounts, forwarding updated payment instructions from vendor. please review and process urgently. http://hdfc-login.net/ otp thanks.",phishing
"subject: qr payment verification pending (ref-56) dear customer, a qr payment of rs. 11,000 is pending verification. scan the attached qr or verify at http://sbi-netbanking.xyz/session to avoid debit hold. upi support",phishing
"subject: hdfc bank: emi deducted successfully (ref-6) dear kavya rao, your emi of rs. 32,700 has been successfully deducted on 10 may 2026. thank you for banking with us. hdfc bank",safe
"subject: kya aap available hain? urgent payment process karna hai (ref-33) hi, main abhi meeting mein hoon. ek urgent payment $87,500 ki process karni hai aaj hi. yeh confidential hai, kisi ko mat batana. confirm karo. rajesh sharma",phishing
"subject: phonepe qr refund confirmation (ref-12) hi, your refund is ready. scan the qr shared below or complete verification at http://incometax-refund.in/claim refund amount: rs. 6,250 phonepe refund desk",phishing
"subject: google pay: payment successful (ref-23) dear priya nair, your payment of rs. 1,299 was successful on 15 may 2026. transaction id: 232778652671 google pay",safe
"subject: bhai ek urgent kaam hai (ref-19) bhai, mera account block ho gaya hai aur ek urgent payment rs. 5,500 ka atka hua hai. yeh link open karke meri help kar de: http://secure-verify.top/cancel please jaldi kar.",phishing
"subject: icici bank security alert (ref-2) dear customer, verify your account at http://india-post-delivery.xyz/fee or it will be blocked.",phishing
"subject: re: account verification required (ref-25) hello, your account requires immediate validation due to unusual activity. continue here: http://sbi-netbanking.xyz/session support team",phishing
"subject: epfo: passbook updated (ref-16) dear member, your epf passbook has been updated for march 2026. uan: 828619680173 view details at the official epfo portal. epfo",safe
"subject: sbi security alert (ref-5) dear customer, verify your account at http://hdfcbank-update.net/kyc or it will be blocked.",phishing
"subject: bhai ek urgent kaam hai (ref-47) bhai, mera account block ho gaya hai aur ek urgent payment rs. 2,499 ka atka hua hai. yeh link open karke meri help kar de: http://sbi-verify.xyz/login please jaldi kar.",phishing
